"","year","month","capacity","complete","generated_el","time","parent_company","op_time","area","area3","plant_1","wind","Hydro","photovoltaic","Fossil.fuel","big_five","yearmonth","bf_covid","type_of_p","af_covid","new_case","on_covid"
"154",16,12,9.5,970,0.77,811.05,"京能集团",2016,"大同市南郊区","datong","jiaoxinguangfu",0,0,1,0,0,"Dec 2016",1,"photovoltaic",0,0,"0"
"155",16,12,2,230,0.35,1748.25,"华能集团公司",2016,"大同市天镇县","datong","jiaoyangguangfu",0,0,1,0,1,"Dec 2016",1,"photovoltaic",0,0,"0"
"156",16,12,84,23470,24.18,2878.571,"同煤集团",0,"长治市郊区","changzhi","zhangzedianchang",0,0,0,1,0,"Dec 2016",1,"fossil-fuel",0,0,"0"
"157",16,12,5,540,0.388,775.056,"晶澳太阳能",2016,"大同市南郊区","datong","aonengguangfu",0,0,1,0,0,"Dec 2016",1,"photovoltaic",0,0,"0"
"158",16,12,9.9,880,1.317,1329.85,"else",0,"忻州市偏关县","xinzhou","heijiazhuangfengdianchang",1,0,0,0,0,"Dec 2016",1,"wind",0,0,"0"
"159",16,12,66,34010,31.255,4735.545,"国电集团公司",0,"晋中市榆次区","jinzhong","rongchengdianchang",0,0,0,1,1,"Dec 2016",1,"fossil-fuel",0,0,"0"
"160",16,12,9.75,1260,1.578,1618.154,"else",0,"朔州市右玉县","shuozhou","tieshanbaofengdianchang",1,0,0,0,0,"Dec 2016",1,"wind",0,0,"0"
"161",16,12,9.75,1710,1.25,1282.178,"大唐集团公司",0,"忻州市岢岚县","xinzhou","yanjiacunfengdianchang",1,0,0,0,0,"Dec 2016",1,"wind",0,0,"0"
"162",16,12,9.9,1420,2.123,2144.644,"else",0,"朔州市右玉县","shuozhou","niuxinbaofengdianchang",1,0,0,0,0,"Dec 2016",1,"wind",0,0,"0"
"163",16,12,3,240,0.202,672.857,"同煤集团",0,"长治市平顺县","changzhi","longxiguangfu",0,0,1,0,0,"Dec 2016",1,"photovoltaic",0,0,"0"
"164",16,12,40,17090,13.67,3417.5,"同煤集团",0,"朔州市怀仁市","shuozhou","wangpingdianchang",0,0,0,1,0,"Dec 2016",1,"fossil-fuel",0,0,"0"
"165",16,12,9.9,1320,1.747,1764.971,"else",0,"朔州市朔城区","shuozhou","yufengfengdianchang",1,0,0,0,0,"Dec 2016",1,"wind",0,0,"0"
"166",16,12,9.9,1870,2.282,2305.079,"北京天润新能源",0,"运城市夏县","yuncheng","yaotaishanfengdianchang",1,0,0,0,0,"Dec 2016",1,"wind",0,0,"0"
"167",16,12,19.65,4080,3.712,1889.021,"else",0,"大同市广灵县","datong","diandingshanfengdianchang",1,0,0,0,0,"Dec 2016",1,"wind",0,0,"0"
"168",16,12,4.95,860,0.875,1766.961,"else",0,"忻州市宁武县","xinzhou","xiejiapingfengdianchang",1,0,0,0,0,"Dec 2016",1,"wind",0,0,"0"
"169",16,12,19.65,3510,4.417,2247.968,"else",0,"晋中市昔阳县","jinzhong","hutoushanfengdianchang",1,0,0,0,0,"Dec 2016",1,"wind",0,0,"0"
"170",16,12,4.8,960,0.996,2075.011,"else",0,"忻州市宁武县","xinzhou","pandaoliangfengdianchang",1,0,0,0,0,"Dec 2016",1,"wind",0,0,"0"
"171",16,12,9.9,2310,2.453,2477.577,"else",0,"大同市天镇县","datong","shengfenglingfengdianchang",1,0,0,0,0,"Dec 2016",1,"wind",0,0,"0"
"172",16,12,100,35470,31.866,3186.57,"神华集团",0,"朔州市神头镇","shuozhou","shentouerdianchang",0,0,0,1,1,"Dec 2016",1,"fossil-fuel",0,0,"0"
"173",16,12,128,40850,43.006,3359.859,"晋能集团",0,"阳泉市平定县","yangquan","yangguangdianchang",0,0,0,1,0,"Dec 2016",1,"fossil-fuel",0,0,"0"
"174",16,12,120,60620,44.964,3747.042,"国家电投集团公司",0,"朔州市神头镇","shuozhou","shenquandianchang",0,0,0,1,1,"Dec 2016",1,"fossil-fuel",0,0,"0"
"175",16,12,9.9,2010,2.279,2302.114,"华润集团",2013,"大同市阳高县","datong","fufenglingfengdianchang",1,0,0,0,0,"Dec 2016",1,"wind",0,0,"0"
"176",16,12,70,17770,10.754,1744.396,"同煤集团",0,"运城市永济市","yuncheng","puguangerqi",0,0,0,1,0,"Dec 2016",1,"fossil-fuel",0,0,"0"
"177",16,12,6.75,0,0.056,82.222,"国家电投集团公司",2017,"晋中市介休市","jinzhong","mujiazhuangfengdianchang",1,0,0,0,1,"Dec 2016",1,"wind",0,0,"0"
"178",16,12,40,14160,13.302,3325.575,"晋能集团",0,"晋中市平遥县","jinzhong","yaoguangdianchang",0,0,0,1,0,"Dec 2016",1,"fossil-fuel",0,0,"0"
"179",16,12,10,2900,3.108,3107.6,"焦煤集团",0,"太原市万柏林区","taiyuan","xishandianchang",0,0,0,1,0,"Dec 2016",1,"fossil-fuel",0,0,"0"
"180",16,12,1.5,90,0.157,1045.656,"同煤集团",2018,"大同市云岗区","datong","suolaguangfu",0,0,1,0,0,"Dec 2016",1,"photovoltaic",0,0,"0"
"181",16,12,10,1250,0.938,938.19,"国家电投集团公司",2016,"朔州市神头区","shuozhou","chenguangguangfu",0,0,1,0,1,"Dec 2016",1,"photovoltaic",0,0,"0"
"182",16,12,0.5,50,0.078,1565.58,"晋能集团",2016,"朔州市平鲁区","shuozhou","zuhuguangfu",0,0,1,0,0,"Dec 2016",1,"photovoltaic",0,0,"0"
"183",16,12,9.85,1420,1.589,1613.02,"else",0,"运城市平陆县","yuncheng","fengkoufengdianchang",1,0,0,0,0,"Dec 2016",1,"wind",0,0,"0"
"184",16,12,14.85,3260,3.06,2060.309,"else",0,"朔州市山阴县","shuozhou","zhinvquanfengdianchang",1,0,0,0,0,"Dec 2016",1,"wind",0,0,"0"
"185",16,12,4.5,790,0.829,1841.518,"else",0,"忻州市代县","xinzhou","yanmenguanfengdianchang",1,0,0,0,0,"Dec 2016",1,"wind",0,0,"0"
"186",16,12,5,380,0.64,1280.416,"中国节能环保集团",2017,"吕梁市汾阳市","luliang","jiexinguangfu",0,0,1,0,0,"Dec 2016",1,"photovoltaic",0,0,"0"
"187",16,12,60,26170,12.866,3767.555,"晋能集团",0,"晋中市清徐县","jinzhong","meijindianchang",0,0,0,1,0,"Dec 2016",1,"fossil-fuel",0,0,"0"
"188",16,12,4.8,850,1.317,2743.25,"else",0,"忻州市宁武县","xinzhou","xiangjiashanfengdianchang",1,0,0,0,0,"Dec 2016",1,"wind",0,0,"0"
"189",16,12,4.875,470,0.644,1321.677,"else",0,"朔州市平鲁区","shuozhou","baihubaofengdianchang",1,0,0,0,0,"Dec 2016",1,"wind",0,0,"0"
"190",16,12,5,580,0.39,780.31,"else",2016,"朔州市右玉县","shuozhou","yingliguangfu",0,0,1,0,0,"Dec 2016",1,"photovoltaic",0,0,"0"
"191",16,12,132,27230,58.788,4453.621,"同煤集团",0,"忻州市原平市","xinzhou","xuangangdianchang",0,0,0,1,0,"Dec 2016",1,"fossil-fuel",0,0,"0"
"192",16,12,9.9,780,1.544,1559.873,"else",0,"忻州市繁峙县","xinzhou","hanzhuangfengdianchang",1,0,0,0,0,"Dec 2016",1,"wind",0,0,"0"
"193",16,12,2,50,0.04,200.267,"华能集团公司",2017,"忻州市偏关县","xinzhou","yanyangguangfu",0,0,1,0,1,"Dec 2016",1,"photovoltaic",0,0,"0"
"194",16,12,24.9,4040,3.206,1287.45,"else",0,"朔州市平鲁区","shuozhou","jiangjiapingfengdianchang",1,0,0,0,0,"Dec 2016",1,"wind",0,0,"0"
"195",16,12,27,10080,16.866,6246.815,"阳煤集团",0,"阳泉市郊","yangquan","yangmeidianchang",0,0,0,1,0,"Dec 2016",1,"fossil-fuel",0,0,"0"
"196",16,12,3.5,360,0.517,1477.039,"中广核集团",2016,"朔州市右玉县","shuozhou","cangtouheguangfu",0,0,1,0,0,"Dec 2016",1,"photovoltaic",0,0,"0"
"197",16,12,27,7230,6.702,2482.185,"晋煤集团",0,"长治市武乡县","changzhi","jinyangdianchang",0,0,0,1,0,"Dec 2016",1,"fossil-fuel",0,0,"0"
"198",16,12,10,1480,0.454,453.5,"else",0,"朔州市平鲁区","shuozhou","yingyaoshanfengdianchang",1,0,0,0,0,"Dec 2016",1,"wind",0,0,"0"
"199",16,12,4.95,670,0.945,1909.651,"else",0,"阳泉市","yangquan","tuolingfengdianchang",1,0,0,0,0,"Dec 2016",1,"wind",0,0,"0"
"200",16,12,120,8960,50.109,4175.783,"国电集团公司",0,"临汾市霍州市","linfen","huozhoudianchang",0,0,0,1,1,"Dec 2016",1,"fossil-fuel",0,0,"0"
"201",16,12,4.8,1190,1.169,2434.892,"else",0,"朔州市朔城区","shuozhou","jinjiawafengdianchang",1,0,0,0,0,"Dec 2016",1,"wind",0,0,"0"
"202",16,12,13.5,7630,2.73,2022.519,"阳煤集团",0,"阳泉市郊","yangquan","yangmei#3ji",0,0,0,1,0,"Dec 2016",1,"fossil-fuel",0,0,"0"
"203",16,12,120,21780,38.92,3243.333,"大唐集团公司",0,"运城市芮城县","yuncheng","fenglingdudianchang",0,0,0,1,1,"Dec 2016",1,"fossil-fuel",0,0,"0"
"204",16,12,10,1180,0.779,778.864,"同煤集团",2017,"运城市垣曲县","yuncheng","lanlingguangfu",0,0,1,0,0,"Dec 2016",1,"photovoltaic",0,0,"0"
"205",16,12,4.95,980,1.009,2037.508,"else",0,"忻州市神池县","xinzhou","huanghuamufengdianchang",1,0,0,0,0,"Dec 2016",1,"wind",0,0,"0"
"206",16,12,27,14320,7.61,2818.63,"阳煤集团",0,"阳泉市平定县","yangquan","longchuandianchang",0,0,0,0,0,"Dec 2016",1,"photovoltaic",0,0,"0"
"207",16,12,19.8,2720,3.684,1860.546,"else",0,"朔州市右玉县","shuozhou","gaojiabaofengdianchang",1,0,0,0,0,"Dec 2016",1,"wind",0,0,"0"
"208",17,1,3,290,0.029,97.333,"中广核集团",2015,"大同市大同县","datong","shihuaguangfu",0,0,1,0,0,"Jan 2017",1,"photovoltaic",0,0,"0"
"209",17,1,86,48270,4.827,561.244,"华能集团公司",2017,"太原市杏花岭区","taiyuan","dongshanranqi",0,0,0,1,1,"Jan 2017",1,"fossil-fuel",0,0,"0"
"210",17,1,9.78,1470,0.147,150.102,"中广核集团",2014,"阳泉市盂县","yangquan","dongliangfengdianchang",1,0,0,0,0,"Jan 2017",1,"wind",0,0,"0"
"211",17,1,14.85,2080,0.208,140,"华能集团公司",2011,"忻州市宁武县","xinzhou","dongmafangfengdianchang",1,0,0,0,1,"Jan 2017",1,"wind",0,0,"0"
"212",17,1,5,270,0.027,54,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,1,"Jan 2017",1,"photovoltaic",0,0,"0"
"213",17,1,5,390,0.039,78.4,"上实航天星河能源股份有限公司",2017,"大同市广灵县","datong","fengzhuangguangfu",0,0,1,0,0,"Jan 2017",1,"photovoltaic",0,0,"0"
"214",17,1,4.95,1230,0.123,249.293,"中国华电集团有限公司",2015,"运城市盐湖区","yuncheng","jiuhefengdianchang",1,0,0,0,1,"Jan 2017",1,"wind",0,0,"0"
"215",17,1,44,21400,2.14,486.455,"大唐集团公司",2003,"大同市平城区","datong","yungangyiqi",0,0,0,1,1,"Jan 2017",1,"fossil-fuel",0,0,"0"
"216",17,1,60,33870,3.387,564.483,"大唐集团公司",2009,"大同市平城区","datong","yungangerqi",0,0,0,1,1,"Jan 2017",1,"fossil-fuel",0,0,"0"
"217",17,1,27,6350,0.635,235.259,"中煤集团",2011,"大同市南郊区","datong","yunfengdianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"218",17,1,4.95,1160,0.116,234.747,"北京天润新能",2013,"运城市平陆县","yuncheng","yungaisifengdianchang",1,0,0,0,0,"Jan 2017",1,"wind",0,0,"0"
"219",17,1,9.9,1540,0.154,155.758,"国家电投集团",2011,"忻州市繁峙县","xinzhou","yunwuyufengdianchang",1,0,0,0,1,"Jan 2017",1,"wind",0,0,"0"
"220",17,1,12,2020,0.202,168.583,"大唐集团公司",2008,"大同市左云县","datong","wulushanfengdianchang",1,0,0,0,1,"Jan 2017",1,"wind",0,0,"0"
"221",17,1,70,0,0,0,"同煤集团",0,"运城市河津市","yuncheng","hejindianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"222",17,1,9.9,1990,0.199,200.909,"河北建设投资集团有限责任公司",2012,"大同市灵丘县","datong","hanfenglingfengdianchang",1,0,0,0,0,"Jan 2017",1,"wind",0,0,"0"
"223",17,1,66,16400,1.64,248.47,"京能集团",2012,"朔州市右玉县","shuozhou","jingyudianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"224",17,1,10,4930,0.493,493,"焦煤集团",2015,"晋中市灵石县","jinzhong","qiyuandianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"225",17,1,4.95,890,0.089,180.202,"河北建设投资集团有限责任公司",2016,"大同市灵丘县","datong","yijiadianfengdianchang",1,0,0,0,0,"Jan 2017",1,"wind",0,0,"0"
"226",17,1,27,6890,0.689,255.111,"潞安集团",0,"长治市屯留县","changzhi","yuwudianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"227",17,1,3,310,0.031,103.333,"协鑫集团",2017,"临汾市古县","linfen","jiashengguangfu",0,0,1,0,0,"Jan 2017",1,"photovoltaic",0,0,"0"
"228",17,1,1,140,0.014,135,"else",2017,"吕梁市交城县","luliang","yuankeguangfu",0,0,1,0,0,"Jan 2017",1,"photovoltaic",0,0,"0"
"229",17,1,60,31100,3.11,518.417,"格盟集团公司",2005,"临汾市霍州县","linfen","zhaoguangyiqi",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"230",17,1,4.95,640,0.064,129.495,"else",0,"忻州市宁武县","xinzhou","xiejiapingfengdianchang",1,0,0,0,0,"Jan 2017",1,"wind",0,0,"0"
"231",17,1,120,0,0,0,"格盟集团公司",2009,"临汾市霍州县","linfen","zhaoguangerqi",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"232",17,1,40,21810,2.181,545.325,"else",0,"运城市盐湖区","yuncheng","guanlvdianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"233",17,1,20.95,2330,0.233,111.074,"晋能集团",2015,"朔州市平鲁县","shuozhou","songlinshanfengdianchang",1,0,0,0,0,"Jan 2017",1,"wind",0,0,"0"
"234",17,1,60,31890,3.189,531.45,"中煤集团",2010,"吕梁市孝义市","luliang","xingandianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"235",17,1,120,30070,3.007,250.55,"华能集团公司",0,"晋中市左权县","jinzhong","zuoquandianchang",0,0,0,1,1,"Jan 2017",1,"fossil-fuel",0,0,"0"
"236",17,1,60,32470,3.247,541.2,"焦煤集团",2005,"太原市古交市","taiyuan","xingnengyiqi",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"237",17,1,120,70850,7.085,590.383,"焦煤集团",2008,"太原市古交市","taiyuan","xingnengerqi",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"238",17,1,9.15,1670,0.167,182.186,"北京天润新能源",2014,"运城市绛县","yuncheng","lengkoufengdianchang",1,0,0,0,0,"Jan 2017",1,"wind",0,0,"0"
"239",17,1,4.95,1040,0.104,210.101,"京能集团公司",2016,"大同市左云县","datong","liangchengfengdianchang",1,0,0,0,0,"Jan 2017",1,"wind",0,0,"0"
"240",17,1,4.95,770,0.077,155.354,"大唐集团公司",2013,"大同市浑源县","datong","lingyunkoufengdianchang",1,0,0,0,1,"Jan 2017",1,"wind",0,0,"0"
"241",17,1,19.95,1930,0.193,96.692,"大唐集团公司",2012,"太原市娄烦县","taiyuan","liminfengdianchang",1,0,0,0,1,"Jan 2017",1,"wind",0,0,"0"
"242",17,1,4.8,1000,0.1,207.917,"国家能源集团",2014,"忻州市定襄县","xinzhou","jinfengfengdianchang",1,0,0,0,1,"Jan 2017",1,"wind",0,0,"0"
"243",17,1,9.9,1410,0.141,142.02,"国电集团公司",2012,"忻州市定襄县","xinzhou","beishanfengdianchang",1,0,0,0,1,"Jan 2017",1,"wind",0,0,"0"
"244",17,1,5,260,0.026,52,"else",2016,"临汾市襄汾县","linfen","huoshigouguangfu",0,0,1,0,0,"Jan 2017",1,"photovoltaic",0,0,"0"
"245",17,1,6.95,1210,0.121,173.957,"中广核集团",2014,"运城市芮城县","yuncheng","shilipingfengdianchang",1,0,0,0,0,"Jan 2017",1,"wind",0,0,"0"
"246",17,1,120,220,0.022,1.85,"格盟集团公司",2005,"吕梁市柳林县","luliang","huaguangdianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"247",17,1,60,31660,3.166,527.65,"中铝集团",2005,"运城市河津市","yuncheng","huazedianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"248",17,1,12,1900,0.19,158.417,"华润集团",2015,"忻州市原平县","xinzhou","zhuofenglingfengdianchang",1,0,0,0,0,"Jan 2017",1,"wind",0,0,"0"
"249",17,1,29.85,3900,0.39,130.754,"国电集团公司",2012,"忻州市静乐县","xinzhou","nanhuashanfengdianchang",1,0,0,0,1,"Jan 2017",1,"wind",0,0,"0"
"250",17,1,15,2340,0.234,156,"北京天润新能",2015,"朔州市平鲁区","shuozhou","wolongdongfengdianchang",1,0,0,0,0,"Jan 2017",1,"wind",0,0,"0"
"251",17,1,9.9,1240,0.124,125.152,"else",0,"朔州市朔城区","shuozhou","yufengfengdianchang",1,0,0,0,0,"Jan 2017",1,"wind",0,0,"0"
"252",17,1,15,2240,0.224,149.2,"国家能源集团",2014,"忻州市静乐县","xinzhou","shuangjingfengdianchang",1,0,0,0,1,"Jan 2017",1,"wind",0,0,"0"
"253",17,1,1,130,0.013,128,"else",0,"朔州市右玉县","shuozhou","youyuguangfu",0,0,1,0,0,"Jan 2017",1,"photovoltaic",0,0,"0"
"254",17,1,9.9,1550,0.155,156.97,"else",0,"朔州市右玉县","shuozhou","zongleshanfengdianchang",1,0,0,0,0,"Jan 2017",1,"wind",0,0,"0"
"255",17,1,66,34020,3.402,515.5,"同煤集团",0,"大同市浑源县","datong","hengbeidianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"256",17,1,20,2960,0.296,148.05,"上海斯能投资有限公司",2018,"朔州市右玉县","shuozhou","sinengfengdianchang",1,0,0,0,0,"Jan 2017",1,"wind",0,0,"0"
"257",17,1,10,980,0.098,97.9,"国家电投集团公司",2017,"朔州市山阴县","shuozhou","heshengbaoguangfu",0,0,1,0,1,"Jan 2017",1,"photovoltaic",0,0,"0"
"258",17,1,20,13220,1.322,661,"else",0,"大同市云岗区","datong","tongmeidianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"259",17,1,10,2260,0.226,226.1,"焦煤集团",0,"吕梁市方山县","luliang","fangshandianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"260",17,1,10,1330,0.133,132.7,"协鑫集团",2017,"大同市大同县","datong","tongxinguangfu",0,0,1,0,0,"Jan 2017",1,"photovoltaic",0,0,"0"
"261",17,1,4.8,380,0.038,80.208,"大唐集团公司",2015,"朔州市应县","shuozhou","houhaifengdianchang",1,0,0,0,1,"Jan 2017",1,"wind",0,0,"0"
"262",17,1,5,550,0.055,109.4,"华润集团",2016,"大同市新荣区","datong","qixinguangfu",0,0,1,0,0,"Jan 2017",1,"photovoltaic",0,0,"0"
"263",17,1,10,1140,0.114,113.9,"同煤集团",2017,"朔州市右玉县","shuozhou","hexuguangfu",0,0,1,0,0,"Jan 2017",1,"photovoltaic",0,0,"0"
"264",17,1,10,2320,0.232,232.4,"else",2019,"运城市河津市","yuncheng","guzhendianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"265",17,1,60,16500,1.65,274.933,"晋能集团",2016,"吕梁市汾阳县","luliang","guofengdianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"266",17,1,70,18360,1.836,262.357,"晋能集团",2016,"吕梁市文水县","luliang","guojindianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"267",17,1,6,1680,0.168,280.333,"阳煤集团",0,"阳泉市郊","yangquan","guoyangdianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"268",17,1,4.95,660,0.066,132.929,"大唐集团公司",2015,"朔州市应县","shuozhou","shengshuitangfengdianchang",1,0,0,0,1,"Jan 2017",1,"wind",0,0,"0"
"269",17,1,252,30960,3.096,122.877,"else",0,"大同市云岗区","datong","tashandianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"270",17,1,29.85,4890,0.489,163.719,"北京天润新能投资有限公司",2012,"朔州市平鲁区","shuozhou","dashantaifengdianchang",1,0,0,0,0,"Jan 2017",1,"wind",0,0,"0"
"271",17,1,9.9,1790,0.179,180.606,"华润集团",2012,"朔州市平鲁区","shuozhou","daliangshanfengdianchang",1,0,0,0,0,"Jan 2017",1,"wind",0,0,"0"
"272",17,1,27,11280,1.128,417.926,"else",0,"大同市平城区","datong","danengdianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"273",17,1,5,0,0,0,"else",0,"晋中市灵石县","jinzhong","tianshidianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"274",17,1,20,5330,0.533,266.5,"else",0,"吕梁市柳林县","luliang","liulindianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"275",17,1,60,0,0,0,"else",0,"太原市晋源区","taiyuan","taiyiwuqi",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"276",17,1,60,15920,1.592,265.283,"else",0,"太原市晋源区","taiyuan","taiyiliuqi",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"277",17,1,66,32700,3.27,495.424,"大唐集团公司",0,"太原市尖草坪区","taiyuan","taierqiqi",0,0,0,1,1,"Jan 2017",1,"fossil-fuel",0,0,"0"
"278",17,1,60,32080,3.208,534.7,"大唐集团公司",0,"太原市尖草坪区","taiyuan","taierliuqi",0,0,0,1,1,"Jan 2017",1,"fossil-fuel",0,0,"0"
"279",17,1,60,0,0,0,"else",0,"太原市尖草坪区","taiyuan","taiersi、wuqi",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"280",17,1,3,280,0.028,95,"江苏爱康实业集团",2017,"吕梁市孝义市","luliang","taiziguangfu",0,0,1,0,0,"Jan 2017",1,"photovoltaic",0,0,"0"
"281",17,1,24.9,2540,0.254,102.129,"国电集团公司",2013,"长治市沁源县","changzhi","taiyueshanfengdianchang",1,0,0,0,1,"Jan 2017",1,"wind",0,0,"0"
"282",17,1,5,480,0.048,97,"浙江正泰新能源开发有限公司",2016,"大同市南郊区","datong","zhengtaiguangfu",0,0,1,0,0,"Jan 2017",1,"photovoltaic",0,0,"0"
"283",17,1,14.95,2080,0.208,139.465,"华能集团公司",2013,"忻州市神池县","xinzhou","taipingzhuangfengdianchang",1,0,0,0,1,"Jan 2017",1,"wind",0,0,"0"
"284",17,1,60,32770,3.277,546.183,"else",0,"太原市尖草坪区","taiyuan","taigangdianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"285",17,1,9.9,1770,0.177,178.99,"else",0,"忻州市忻府区","xinzhou","wujiashanfengdianchang",1,0,0,0,0,"Jan 2017",1,"wind",0,0,"0"
"286",17,1,4.95,300,0.03,61.01,"else",0,"朔州市右玉县","shuozhou","weipingfengdianchang",1,0,0,0,0,"Jan 2017",1,"wind",0,0,"0"
"287",17,1,4.95,500,0.05,100.202,"国家能源集团",2012,"忻州市静乐县","xinzhou","suopofengdianchang",1,0,0,0,1,"Jan 2017",1,"wind",0,0,"0"
"288",17,1,9.9,2080,0.208,209.899,"else",0,"忻州市原平市","xinzhou","duanjiabaofengdianchang",1,0,0,0,0,"Jan 2017",1,"wind",0,0,"0"
"289",17,1,10,1590,0.159,159.4,"else",0,"朔州市朔城区","shuozhou","yonghaodianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"290",17,1,60,31710,3.171,528.517,"同煤集团",0,"临汾市襄汾县","linfen","fenzedianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"291",17,1,30,7500,0.75,249.967,"中煤集团",0,"晋中市昔阳县","jinzhong","anpingdianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"292",17,1,60,15140,1.514,252.333,"格盟集团公司",0,"吕梁市柳林县","luliang","hongguangdianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"293",17,1,4.8,270,0.027,57.083,"大唐集团公司",2016,"忻州市代县","xinzhou","gouzhangfengdianchang",1,0,0,0,1,"Jan 2017",1,"wind",0,0,"0"
"294",17,1,66,34340,3.434,520.364,"国电集团公司",0,"晋中市榆次区","jinzhong","rongchengdianchang",0,0,0,1,1,"Jan 2017",1,"fossil-fuel",0,0,"0"
"295",17,1,9.75,1200,0.12,122.872,"else",0,"朔州市右玉县","shuozhou","tieshanbaofengdianchang",1,0,0,0,0,"Jan 2017",1,"wind",0,0,"0"
"296",17,1,4.8,440,0.044,91.875,"国电集团公司",2017,"晋中市平遥县","jinzhong","baotashanfengdianchang",1,0,0,0,1,"Jan 2017",1,"wind",0,0,"0"
"297",17,1,30,0,0,0,"格盟集团",2017,"阳泉市城区","yangquan","hepodianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"298",17,1,27,6780,0.678,251.222,"潞安集团",0,"长治市屯留县","changzhi","ronghaidianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"299",17,1,9.9,1960,0.196,197.879,"大唐集团公司",2012,"大同市浑源县","datong","mimazongliangfengdianchang",1,0,0,0,1,"Jan 2017",1,"wind",0,0,"0"
"300",17,1,12,8310,0.831,692.167,"晋煤集团",0,"晋城市泽州县","jincheng","sihemeicengqi",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
"301",17,1,4.125,220,0.022,53.818,"else",0,"朔州市右玉县","shuozhou","xiaowutaifengdianchang",1,0,0,0,0,"Jan 2017",1,"wind",0,0,"0"
"302",17,1,9.7,1330,0.133,137.216,"格盟集团公司",2009,"大同市新荣区","datong","xiaoyaoshanfengdianchang",1,0,0,0,0,"Jan 2017",1,"wind",0,0,"0"
"303",17,1,3,200,0.02,68.333,"科林环保装备股份有限公司",2017,"临汾市古县","linfen","shangjiaguangfu",0,0,1,0,0,"Jan 2017",1,"photovoltaic",0,0,"0"
"304",17,1,66,31700,3.17,480.258,"晋能集团",0,"长治市长子县","changzhi","lanshuidianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,"0"
